pudestes	pu-d#es-tes
ouvistes	#ou-vis-tes
repetistes	re-pe-t#is-tes
bonina	bo-n#i-na
lacivas	la-c#i-vas
maltratada	mal-tra-t#a-da
minina	mi-n#i-na
cheiro	ch#ei-ro
murchada	mur-ch#a-da
rosas	r#o-sas
memoraram	me-mo-r#a-ram
choradas	cho-r#a-das
transformaram	trans-for-m#a-ram
puseram	pu-s#e-ram
governança	go-ver-n#an-ça
fugidos	fu-g#i-dos
cruíssimo	cru-#í-ssi-mo
injusto	in-j#us-to
lépido	l#é-pi-do
antónio	an-t#ó-nio
castigador	cas-ti-ga-d#or
rigoroso	ri-go-r#o-so
latrocínios	la-tro-c#í-nios
adultérios	a-dul-t#é-rios
cruezas	cru-#e-zas
refrigérios	re-fri-g#é-rios
justiçoso	jus-ti-ç#o-so
vitupérios	vi-tu-p#é-rios
ladrões	la-dr#ões
castigando	cas-ti-g#an-do
vagabundo	va-ga-b#un-do
alcides	al-c#i-des
desconcerto	des-con-c#er-to
remisso	re-m#i-sso
fernando	fer-n#an-do
destruir-se	des-tru-#ir§-se
lianor	li-a-n#or
enlevado	en-le-v#a-do
baxo	b#a-xo
roubar	rou-b#ar
ápio	#á-pio
tarquino	tar-qu#i-no
tribo	tr#i-bo
destruiu	des-tru#i-u
sarra	s#a-rra
faraó	fa-ra-#ó
siquém	si-qu#ém
almena	al-m#e-na
ônfale	#ôn-fa-le
transformado	trans-for-m#a-do
marco	m#ar-co
cleópatra	cle-#ó-pa-tra
sentiste	sen-t#is-te
apúlia	a-p#ú-lia
transparente	trans-pa-r#en-te
fermosura	fer-mo-s#u-ra
converte	con-v#er-te
transformando	trans-for-m#an-do
desculpado	des-cul-p#a-do
julgaria	jul-ga-r#i-a
procelosa	pro-ce-l#o-sa
nocturna	noc-t#ur-na
salvamento	sal-va-m#en-to
aparta	a-p#ar-ta
escuridade	es-cu-ri-d#a-de
removendo	re-mo-v#en-do
faleceu	fa-le-c#eu
desejaram	de-se-j#a-ram
danos	d#a-nos
ofensas	o-f#en-sas
aproveitaram	a-pro-v#ei-ta-ram
bastardo	bas-t#ar-do
ordenação	or-de-na-ç#ão
nomeou	no-me-#ou
destina	des-t#i-na
alçando	al-ç#an-do
alteradas	al-te-r#a-das
ocupado	o-cu-p#a-do
absolutas	ab-so-l#u-tas
adúltero	a-d#úl-te-ro
desonesta	de-so-n#es-ta
manifesta	ma-ni-f#es-ta
desonrado	de-son-r#a-do
astianás	as-ti-a-n#ás
valerem	va-l#e-rem
nu	n#u
podem-se	p#o-dem§-se
herdeira	her-d#ei-ra
beatriz	be-a-tr#iz
casada	ca-s#a-da
reputada	re-pu-t#a-da
brigo	br#i-go
derivado	de-ri-v#a-do
rodrigo	ro-dr#i-go
estimam	es-t#i-mam
arado	a-r#a-do
vândalos	v#ân-da-los
ajuntavam	a-jun-t#a-vam
guadalquibir	gua-dal-qui-b#ir
lavam	l#a-vam
apercebia	a-per-ce-b#i-a
tírios	t#í-rios
habitavam	ha-bi-t#a-vam
hercúleas	her-c#ú-le-as
toledo	to-l#e-do
cercando	cer-c#an-do
conca	c#on-ca
manando	ma-n#an-do
tolhe	t#o-lhe
sórdidos	s#ór-di-dos
galegos	ga-l#e-gos
resistirdes	re-sis-t#ir-des
armastes	ar-m#as-tes
provastes	pro-v#as-tes
movem	m#o-vem
bizcainha	biz-ca-#i-nha
carece	ca-r#e-ce
polidas	po-l#i-das
injúrias	in-j#ú-rias
compadece	com-pa-d#e-ce
guipúscua	gui-p#ús-cua
sansão	san-s#ão
hebreio	he-br#ei-o
guedelha	gue-d#e-lha
aconselha	a-con-s#e-lha
sentenças	sen-t#en-ças
desconcerte	des-con-c#er-te
deslealdade	des-le-al-d#a-de
negam	n#e-gam
negarão	ne-ga-r#ão
álveres	#ál-ve-res
reprovando	re-pro-v#an-do
inconstantes	in-cons-t#an-tes
duvidosas	du-vi-d#o-sas
refuse	re-f#u-se
henriques	hen-r#i-ques
vencestes	ven-c#es-tes
condes	c#on-des
sopeados	so-pe-#a-dos
estais	es-t#ais
avôs	a-v#ôs
torne-vos	t#or-ne§-vos
alevantastes	a-le-van-t#as-tes
desbaratareis	des-ba-ra-ta-r#eis
quiserdes	qui-s#er-des
desbaratastes	des-ba-ra-t#as-tes
moverdes	mo-v#er-des
tomastes	to-m#as-tes
atai	a-t#ai
resistirei	re-sis-ti-r#ei
defenderei	de-fen-de-r#ei
mesta	m#es-ta
negada	ne-g#a-da
vencerei	ven-ce-r#ei
forem	f#o-rem
mancebos	man-c#e-bos
recolhidos	re-co-lh#i-dos
canúsio	ca-n#ú-sio
canas	c#a-nas
movidos	mo-v#i-dos
africanas	a-fri-c#a-nas
cornélio	cor-n#é-lio
compelidos	com-pe-l#i-dos
jurem	j#u-rem
removem	re-m#o-vem
cavalgam	ca-v#al-gam
arremessões	a-rre-me-ss#ões
aprovam	a-pr#o-vam
alimpam	a-l#im-pam
renovam	re-n#o-vam
ferrugem	fe-rr#u-gem
gastadas	gas-t#a-das
capacetes	ca-pa-c#e-tes
estofam	es-t#o-fam
tenções	ten-ç#ões
abrantes	a-br#an-tes
logra	l#o-gra
abundantes	a-bun-d#an-tes
armígeros	ar-m#í-ge-ros
reger	re-g#er
xerxes	x#er-xes
helesponto	he-les-p#on-to
alveres	al-v#e-res
digo	d#i-go
castelhanos	cas-te-lh#a-nos
huno	h#u-no
italianos	i-ta-li-#a-nos
apto	#ap-to
mandá-los	man-d#á§-los
regê-los	re-g#ê§-los
mem	m#em
vasconcelos	vas-con-c#e-los
vasques	v#as-ques
almada	al-m#a-da
abranches	a-br#an-ches
regendo	re-g#en-do
sestra	s#es-tra
quinas	qu#i-nas
pendão	pen-d#ão
escurecendo	es-cu-re-c#en-do
esposas	es-p#o-sas
esquadras	es-qu#a-dras
imigas	i-m#i-gas
grandíssima	gran-d#í-ssi-ma
concebem	con-c#e-bem
respondem	res-p#on-dem
mensageiras	men-sa-g#ei-ras
pífaros	p#í-fa-ros
sibilantes	si-bi-l#an-tes
alférezes	al-f#é-re-zes
volteiam	vol-te-#i-am
variadas	va-ri-#a-das
eiras	#ei-ras
astreia	as-tr#ei-a
uvas	#u-vas
mosto	m#os-to
castelhana	cas-te-lh#a-na
ouviu-o	ou-v#iu§-o
artabro	ar-t#a-bro
guadiana	gua-di-#a-na
ouviu[-o	#ou-viu§-o
douro	d#ou-ro
transtagana	trans-ta-g#a-na
escuitaram	es-c#ui-ta-ram
filhinhos	fi-lh#i-nhos
apertaram	a-per-t#a-ram
acode	a-c#o-de
parece-o	pa-r#e-ce§-o
ofender	o-fen-d#er
corporais	cor-po-r#ais
começa-se	co-m#e-ça-§se
travar	tra-v#ar
defensão	de-fen-s#ão
ganhá-la	ga-nh#á§-la
encerra	en-c#e-rra
semeia	se-m#ei-a
espesso	es-p#e-sso
farpões	far-p#ões
voam	v#o-am
espedaçam-se	es-pe-d#a-çam-§se
frequentes	fre-qu#en-tes
recrecem	re-cr#e-cem
apouca	a-p#ou-ca
arrenegados	a-rre-ne-g#a-dos
adianta	a-di-#an-ta
júlio	j#ú-lio
magno	m#ag-no
catilina	ca-ti-l#i-na
pátrias	p#á-trias
profano	pro-f#a-no
fizestes	fi-z#es-tes
sumano	su-m#a-no
receberdes	re-ce-b#er-des
dizei-lhe	di-z#ei§-lhe
tredores	tre-d#o-res
algüas	al-g#uas
ceita	c#ei-ta
tutuão	tu-tu-#ão
perseguem-no	per-s#e-guem§-no
torva	t#or-va
ferina	fe-r#i-na
compadecem	com-pa-d#e-cem
verdura	ver-d#u-ra
sentiu	sen-t#iu
parida	pa-r#i-da
lioa	li-#o-a
buscara	bus-c#a-ra
massília	ma-ss#í-lia
furtara	fur-t#a-ra
raivoso	r#ai-vo-so
freme	fr#e-me
bramidos	bra-m#i-dos
atroa	a-tr#o-a
abala	a-b#a-la
defendei	de-fen-d#ei
vedes-me	v#e-des§-me
pelejai	pe-le-j#ai
magnânimo	mag-n#â-ni-mo
lançaram	lan-ç#a-ram
dua	d#u-a
vencerá	ven-ce-r#á
márcio	m#ár-cio
porfiam	por-f#i-am
estígio	es-t#í-gio
fortìssimamente	for-tssi-ma-me#n-te
calatrava	ca-la-tr#a-va
arrenegando	a-rre-ne-g#an-do
vulgo	v#ul-go
trifauce	tri-f#au-ce
amanse	a-m#an-se
furibundo	fu-ri-b#un-do
derribada	de-rri-b#a-da
encruece	en-cru-#e-ce
perece	pe-r#e-ce
mudadas	mu-d#a-das
sobejam	so-b#e-jam
lançadas	lan-ç#a-das
mudado	mu-d#a-do
seguem-no	s#e-guem§-no
encobrem	en-c#o-brem
despendida	des-pen-d#i-da
maldizendo	mal-di-z#en-do
blasfemando	blas-fe-m#an-do
culpando	cul-p#an-do
sitibundo	si-ti-b#un-do
desditosas	des-di-t#o-sas
costumados	cos-tu-m#a-dos
ofertas	o-f#er-tas
soberanas	so-be-r#a-nas
ajuda-o	a-j#u-da§-o
bética	b#é-ti-ca
oprimidos	o-pri-m#i-dos
ilustríssimas	i-lus-tr#í-ssi-mas
inglesas	in-gl#e-sas
gentis	gen-t#is
fermosas	fer-m#o-sas
nclitas	ncl#i-tas
nadantes	na-d#an-tes
pandas	p#an-das
fundamento	fun-da-m#en-to
juliana	ju-li-#a-na
lograsse	lo-gr#a-sse
coros	c#o-ros
povoasse	po-vo-#a-sse
levou	le-v#ou
governasse	go-ver-n#a-sse
aumentasse	#au-men-ta-sse
nclita	ncl#i-ta
infantes	in-f#an-tes
duarte	du-#ar-te
alteza	al-t#e-za
alternando	al-ter-n#an-do
usou	u-s#ou
cativo	ca-t#i-vo
aspirava	as-pi-r#a-va
entregava	en-tre-g#a-va
codro	c#o-dro
vencesse	ven-c#e-sse
régulo	r#é-gu-lo
convida	con-v#i-da
cúrcio	c#úr-cio
décios	d#é-cios
humílima	hu-m#í-li-ma
quisera	qui-s#e-ra
dirá	di-r#á
impossíbil	im-po-ss#í-bil
maçãs	ma-ç#ãs
tiríntio	ti-r#ín-tio
sacode	sa-c#o-de
alcácer	al-c#á-cer
tângere	t#ân-ge-re
populoso	po-pu-l#o-so
arzila	ar-z#i-la
abaxaram	a-ba-x#a-ram
costumadas	cos-tu-m#a-das
derribarem	de-rri-b#a-rem
acham	#a-cham
estremadas	es-tre-m#a-das
escritura	es-cri-t#u-ra
afinando	a-fi-n#an-do
tocado	to-c#a-do
amara	a-m#a-ra
ajunta-se	a-j#un-ta§-se
cáliz	c#á-liz
perineu	pe-ri-n#eu
occioso	oc-ci-#o-so
ordena	or-d#e-na
saiu-se	sa-#iu§-se
trance	tr#an-ce
torvada	tor-v#a-da
octaviano	oc-ta-vi-#a-no
filípicos	fi-l#í-pi-cos
apousentou	a-pou-sen-t#ou
trezeno	tre-z#e-no
sempiterna	sem-pi-t#er-na
tentar	ten-t#ar
términos	t#ér-mi-nos
mensageiros	men-sa-g#ei-ros
embarcaram	em-bar-c#a-ram
enterrada	en-te-rr#a-da
nápoles	n#á-po-les
fazendo-a	fa-z#en-do§-a
subjugada	sub-ju-g#a-da
ilustrar	i-lus-tr#ar
nclitos	ncl#i-tos
hispanos	his-p#a-nos
sículo	s#í-cu-lo
vão-se	v#ão-§se
rodes	r#o-des
arenosas	a-re-n#o-sas
ribeiras	ri-b#ei-ras
mênfis	m#ên-fis
regam	r#e-gam
nilóticas	ni-l#ó-ti-cas
undosas	un-d#o-sas
egipto	e-g#ip-to
eritreias	e-ri-tr#ei-as
israel	is-ra-#el
nabateias	na-ba-t#ei-as
ismael	is-ma-#el
ornou	or-n#ou
odoríferas	o-do-r#í-fe-ras
sabeias	sa-b#ei-as
adónis	a-d#ó-nis
honrou	hon-r#ou
cercam	c#er-cam
pétrea	p#é-tre-a
pérsico	p#ér-si-co
confusa	con-f#u-sa
babel	ba-b#el
eufrates	#eu-fra-tes
atreveu	a-tre-v#eu
carmânia	car-m#â-nia
gedrosia	ge-dro-s#i-a
manhas	m#a-nhas
ásperas	#ás-pe-ras
guardava	guar-d#a-va
merecimentos	me-re-ci-m#en-tos
altivos	al-t#i-vos
antepassados	an-te-pa-ss#a-dos
acrecentar	a-cre-cen-t#ar
deixasse	d#ei-xa-sse
saem	s#a-em
convidam	con-v#i-dam
deitado	d#ei-ta-do
áureo	#áu-reo
ocupou	o-cu-p#ou
desocupar	de-so-cu-p#ar
morfeu	mor-f#eu
prima	pr#i-ma
nace	n#a-ce
estendera	es-ten-d#e-ra
longincos	lon-g#in-cos
nacerem	na-c#e-rem
alimárias	a-li-m#á-rias
selvático	sel-v#á-ti-co
silvestres	sil-v#es-tres
ervas	#er-vas
atalhavam	a-ta-lh#a-vam
adversárias	ad-ver-s#á-rias
conversação	con-ver-sa-ç#ão
dês	d#ês
adão	a-d#ão
pecou	pe-c#ou
romperam	rom-p#e-ram
par'ele	pa-re-#le
venerando	ve-ne-r#an-do
gotas	g#o-tas
denegrida	de-ne-gr#i-da
hirsuta	hir-s#u-ta
intonsa	in-t#on-sa
comprida	com-pr#i-da
d'ambos	da#m-bos
coroada	co-ro-#a-da
alterada	al-te-r#a-da
alfeu	al-f#eu
siracusa	si-ra-c#u-sa
abraços	a-br#a-ços
aretusa	a-re-t#u-sa
guardada	guar-d#a-da
domada	do-m#a-da
avisamos	a-vi-s#a-mos
estoutro	es-t#ou-tro
custar-t'-emos	cus-t#ar§-t'
privada	pri-v#a-da
custar-t	cus-t#ar§-t
porás	po-r#ás
desparecem	des-pa-r#e-cem
emanuel	e-ma-nu-#el
hemispério	he-mis-p#é-rio
somnolento	som-no-l#en-to
pudibunda	pu-di-b#un-da
rosa	r#o-sa
roxas	r#o-xas
propõe-lhe	pro-p#õe-§lhe
náutico	n#áu-ti-co
pusesse	pu-s#e-sse
nclito	ncl#i-to
chave	ch#a-ve
cometimento	co-me-ti-m#en-to
rogo	r#o-go
amorosas	a-mo-r#o-sas
árduas	#ár-duas
alcançam	al-c#an-çam
periga	pe-r#i-ga
infame	in-f#a-me
sofri	so-fr#i
aventurar-me	a-ven-tu-r#ar§-me
euristeu	eu-ris-t#eu
inventava	in-ven-t#a-va
cleonéu	cle-o-n#éu
harpias	har-p#i-as
porco	p#or-co
erimanto	e-ri-m#an-to
hidra	h#i-dra
decer	de-c#er
dite	d#i-te
estige	es-t#i-ge
mor	m#or
sumptuosas	sump-tu-#o-sas
agardece	a-gar-d#e-ce
louva	l#ou-va
louvada	l#ou-va-da
acompanhar-me	a-com-pa-nh#ar§-me
d'amor	da-mo#r
d'amizade	da-mi-za-#de
nicolau	ni-co-l#au
sofredor	so-fre-d#or
d'experiência	dex-pe-ri-ê#n-cia
manceba	man-c#e-ba
sucedessem	su-ce-d#e-ssem
mínias	m#í-nias
combatessem	com-ba-t#e-ssem
fatídica	fa-t#í-di-ca
euxínio	eu-x#í-nio
juvenil	ju-ve-n#il
despejo	des-p#e-jo
seguir-me	se-gu#ir§-me
sossegados	so-sse-g#a-dos
ondeiam	on-de-#i-am
aéreos	a-#é-re-os
estandartes	es-tan-d#ar-tes
prometem	pro-m#e-tem
argos	#ar-gos
aparelhámos	a-pa-re-lh#á-mos
nautas	n#au-tas
implorámos	im-plo-r#á-mos
começos	co-m#e-ços
aspirasse	as-pi-r#a-sse
partimo-nos	par-t#i-mo§-nos
assentado	a-ssen-t#a-do
certifico-te	cer-ti-f#i-co§-te
apartado	a-par-t#a-do
ponho	p#o-nho
concorria	con-co-rr#i-a
descontentes	des-con-t#en-tes
virtuosa	vir-tu-#o-sa
orando	o-r#an-do
viemos	vi-#e-mos
julgavam	jul-g#a-vam
suspiros	sus-p#i-ros
arrancavam	a-rran-c#a-vam
desconfia	des-con-f#i-a
acrecentavam	a-cre-cen-t#a-vam
desesperação	de-ses-pe-ra-ç#ão
velhice	ve-lh#i-ce
amaro	a-m#a-ro
deixas	d#ei-xas
funéreo	fu-n#é-reo
enterramento	en-te-rra-m#en-to
sejas	s#e-jas
cabelo	ca-b#e-lo
aventurar	a-ven-tu-r#ar
afeição	a-fei-ç#ão
piadosa	pi-a-d#o-sa
banhavam	ba-nh#a-vam
igualavam	i-gua-l#a-vam
alevantarmos	a-le-van-t#ar-mos
magoarmos	ma-go-#ar-mos
mudarmos	mu-d#ar-mos
começado	co-me-ç#a-do
determinei	de-ter-mi-n#ei
embarcarmos	em-bar-c#ar-mos
despedimento	des-pe-di-m#en-to
magoa	ma-g#o-a
d'aspeito	das-pe#i-to
meneando	me-ne-#an-do
descontente	des-con-t#en-te
d'experiências	dex-pe-ri-ê#n-cias
experto	ex-p#er-to
chamamos	cha-m#a-mos
fraudulento	fr#au-du-len-to
atiça	a-t#i-ça
cüa	c#u-a
fazes	f#a-zes
crueldades	cru-el-d#a-des
experimentas	ex-pe-ri-m#en-tas
d'alma	da#l-ma
desemparos	de-sem-p#a-ros
consumidora	con-su-mi-d#o-ra
reinas	r#ei-nas
impérios	im-p#é-rios
hamam-te	h#a-mam§-te
chamam-te	ch#a-mam§-te
infames	in-f#a-mes
néscio	n#és-cio
determinas	de-ter-m#i-nas
destinas	des-t#i-nas
dalgum	dal-g#um
preminente	pre-mi-n#en-te
promessas	pro-m#e-ssas
farás	fa-r#ás
famas	f#a-mas
prometerás	pro-me-te-r#ás
desobediência	de-so-be-di-#ên-cia
simpres	s#im-pres
privou	pri-v#ou
d'armas	da#r-mas
deitou	dei-t#ou
gostosa	gos-t#o-sa
enlevas	en-l#e-vas
crueza	cru-#e-za
puseste	pu-s#es-te
prezas	pr#e-zas
desprezo	des-pr#e-zo
sobejas	so-b#e-jas
arábio	a-r#á-bio
maldita	mal-d#i-ta
pelejas	pe-l#e-jas
infinita	in-fi-n#i-ta
ires	#i-res
despovoe	des-po-v#o-e
enfraqueça	en-fra-qu#e-ça
incerto	in-c#er-to
exalte	e-x#al-te
lisonje	li-s#on-je
chamando-te	cha-m#an-do§-te
pérsia	p#ér-sia
oh	#oh
sigo	s#i-go
sonora	so-n#o-ra
acabe	a-c#a-be
jápeto	j#á-pe-to
ajuntou	a-jun-t#ou
acendeu	a-cen-d#eu
desonras	de-s#on-ras
prometeu	pro-me-t#eu
movera	mo-v#e-ra
cometera	co-me-t#e-ra
arquitector	ar-qui-tec-t#or
intentado	in-ten-t#a-do
vociferando	vo-ci-fe-r#an-do
abrimos	a-br#i-mos
partimos	par-t#i-mos
desfraldando	des-fral-d#an-do
ferimos	fe-r#i-mos
dizendo:bo	di-zen-d#o-bo
nemeio	ne-m#ei-o
truculento	tru-cu-l#en-to
consume	con-s#u-me
sexta	s#ex-ta
catorze	ca-t#or-ze
noventa	no-v#en-ta
alongavam	a-lon-g#a-vam
ficava-nos	fi-c#a-va§-nos
escondeu	es-con-d#eu
fomos	f#o-mos
algüa	al-g#ua
mauritânia	mau-ri-t#â-nia
possuiu	po-ssu#i-u
passámos	pa-ss#á-mos
povoámos	po-vo-#á-mos
aventajam	a-ven-t#a-jam
esquecera	es-que-c#e-ra
cipro	c#i-pro
gnido	gn#i-do
pafos	p#a-fos
citera	ci-t#e-ra
deixámos	dei-x#á-mos
pastam	p#as-tam
gosta	g#os-ta
abastam	a-b#as-tam
gastam	g#as-tam
padecendo	pa-de-c#en-do
climene	cli-m#e-ne
sanagá	sa-na-g#á
arsinário	ar-si-n#á-rio
canárias	ca-n#á-rias
fortunadas	for-tu-n#a-das
entrámos	en-tr#á-mos
hespério	hes-p#é-rio
chamadas	cha-m#a-das
tomámos	to-m#á-mos
tomarmos	to-m#ar-mos
aportámos	a-por-t#á-mos
espanhóis	es-pa-nh#óis
ajudou	a-ju-d#ou
ventou	ven-t#ou
tornámos	tor-n#á-mos
jalofo	ja-l#o-fo
reparte	re-p#ar-te
mandinga	man-d#in-ga
logramos	lo-gr#a-mos
gambeia	gam-b#ei-a
dórcadas	d#ór-ca-das
privadas	pri-v#a-das
serviam	ser-v#i-am
tranças	tr#an-ças
encrespadas	en-cres-p#a-das
tornada	tor-n#a-da
bívoras	b#í-vo-ras
encheste	en-ch#es-te
aguda	a-g#u-da
gôlfão	g#ôl-fão
metemos	me-t#e-mos
demos	d#e-mos
tocou	to-c#ou
convertido	con-ver-t#i-do
zaire	z#ai-re
alongo	a-l#on-go
póio	p#ói-o
término	t#ér-mi-no
ignorante	ig-no-r#an-te
comece	co-m#e-ce
calmas	c#al-mas
opressões	o-pre-ss#ões
ursas	#ur-sas
juno	j#u-no
banharem-se	ba-nh#a-rem§-se
contar-te	con-t#ar§-te
entendem	en-t#en-dem
relâmpados	re-l#âm-pa-dos
acendem	a-c#en-dem
chuveiros	chu-v#ei-ros
tenebrosas	te-ne-br#o-sas
trovões	tro-v#ões
fendem	f#en-dem
rudos	r#u-dos
mestra	m#es-tra
julgando	jul-g#an-do
julgam	j#ul-gam
falsos	f#al-sos
entendidos	en-ten-d#i-dos
tempestade	tem-pes-t#a-de
sorver	sor-v#er
presumo	pre-s#u-mo
enganava	en-ga-n#a-va
levantar-se	le-van-t#ar§-se
vaporzinho	va-por-z#i-nho
rodear-se	ro-de-#ar§-se
enxergar-se	en-xer-g#ar§-se
acrecentando	a-cre-cen-t#an-do
masto	m#as-to
engrossava	en-gro-ss#a-va
alarga	a-l#ar-ga
chupava	chu-p#a-va
ondeando	on-de-#an-do
ua	#u-a
espessava	es-pe-ss#a-va
fazendo-se	fa-z#en-do§-se
sangues[s]uga	san-gue-ssu-g#a
veria	ve-r#i-a
beiços	b#ei-ços
alimária	a-li-m#á-ria
bebendo	be-b#en-do
recolheu	re-co-lh#eu
engrossa	en-gr#o-ssa
fartou	far-t#ou
chovendo	cho-v#en-do
voou	vo-#ou
jacente	ja-c#en-te
sabor	sa-b#or
passei	pa-ss#ei
escrituras	es-cri-t#u-ras
influïção	in-flu-çã#o
sinos	s#i-nos
habita	ha-b#i-ta
apressada	a-pre-ss#a-da
gávea	g#á-ve-a
alvoroçada	al-vo-ro-ç#a-da
enxergamos	en-xer-g#a-mos
pesadas	pe-s#a-das
adereçam	a-de-r#e-çam
amainamos	a-m#ai-na-mos
conheçam	co-nh#e-çam
astrolábio	as-tro-l#á-bio
invenção	in-ven-ç#ão
desembarcamos	de-sem-bar-c#a-mos
espaçosa	es-pa-ç#o-sa
desejosa	de-se-j#o-sa
pisou	pi-s#ou
vermos	v#er-mos
detenho	de-t#e-nho
compassar	com-pa-ss#ar
achámos	a-ch#á-mos
semícapro	se-m#í-ca-pro
pexe	p#e-xe
circulo	cir-c#u-lo
apanha	a-p#a-nha
mel	m#el
favos	f#a-vos
polifemo	po-li-f#e-mo
começo-lhe	co-m#e-ço-§lhe
movia	mo-v#i-a
soantes	so-#an-tes
barrete	ba-rr#e-te
acenos	a-c#e-nos
alegra	a-l#e-gra
mando-o	m#an-do§-o
soltar	sol-t#ar
nus	n#us
decendo	de-c#en-do
domésticos	do-m#és-ti-cos
atreva	a-tr#e-va
veloso	ve-l#o-so
partir-se	par-t#ir§-se
procuro	pro-c#u-ro
alçada	al-ç#a-da
etíope	e-t#í-o-pe
escapasse	es-ca-p#a-sse
ajudasse	a-ju-d#a-sse
acudo	a-c#u-do
chovem	ch#o-vem
deitadas	d#ei-ta-das
magoadas	ma-go-#a-das
reposta	re-p#os-ta
barretes	ba-rr#e-tes
recolhemos	re-co-lh#e-mos
bestial	bes-ti-#al
malvada	mal-v#a-da
pudemos	pu-d#e-mos
tornei	tor-n#ei
começando-se	co-me-ç#an-do-§se
sorrir	so-rr#ir
oulá	ou-l#á
vim	v#im
mim	m#im
emboscaram	em-bos-c#a-ram
tomá-lo	to-m#á§-lo
partíramos	par-t#í-ra-mos
d'outrem	do#u-trem
pròsperamente	prspe-ra-me#n-te
noute	n#ou-te
descuidados	des-c#ui-da-dos
cortadora	cor-ta-d#o-ra
vigiando	vi-gi-#an-do
bramindo	bra-m#in-do
rochedo	ro-ch#e-do
ameaço	a-me-#a-ço
segredo	se-gr#e-do
válida	v#á-li-da
esquálida	es-qu#á-li-da
encovados	en-co-v#a-dos
terrena	te-rr#e-na
amarelos	a-ma-r#e-los
certificar-te	cer-ti-fi-c#ar§-te
estranhíssimo	es-tra-nh#í-ssi-mo
arrepiam-se	a-rre-p#i-am§-se
ouvi-lo	ou-v#i§-lo
cruas	cr#u-as
repousas	re-p#ou-sas
vedados	ve-d#a-dos
quebrantas	que-br#an-tas
navegar	na-ve-g#ar
ousas	#ou-sas
guardo	gu#ar-do
d'estranho	des-tra-#nho
vens	vens
húmido	h#ú-mi-do
concedidos	con-ce-d#i-dos
merecimento	me-re-ci-m#en-to
hás-de	h#ás-§de
sojugar	so-ju-g#ar
fizerem	fi-z#e-rem
terão	te-r#ão
desmedidas	des-me-d#i-das
fizer	fi-z#er
insofridas	in-so-fr#i-das
farei	fa-r#ei
espero	es-p#e-ro
pertinace	per-ti-n#a-ce
naufrágios	nau-fr#á-gios
perdições	per-di-ç#ões
tocar	to-c#ar
sepultura	se-pul-t#u-ra
incógnitos	in-c#óg-ni-tos
turca	t#ur-ca
enamorado	e-na-mo-r#a-do
trará	tra-r#á
deixará	dei-xa-r#á
naufrágio	nau-fr#á-gio
verem	v#e-rem
caros	c#a-ros
gerados	ge-r#a-dos
nacidos	na-c#i-dos
cafres	c#a-fres
avaros	a-v#a-ros
cristalinos	cris-ta-l#i-nos
perclaros	per-cl#a-ros
pisada	pi-s#a-da
escaparem	es-ca-p#a-rem
desventura	des-ven-t#u-ra
míseros	m#í-se-ros
férvida	f#ér-vi-da
implacábil	im-pla-c#á-bil
abrandarem	a-bran-d#a-rem
abraçados	a-bra-ç#a-dos
soltarão	sol-ta-r#ão
misérrima	mi-s#é-rri-ma
maravilhado	ma-ra-vi-lh#a-do
pesara	pe-s#a-ra
chamais	cha-m#ais
tormentório	tor-men-t#ó-rio
ptolomeu	pto-lo-m#eu
pompónio	pom-p#ó-nio
estrabo	es-tr#a-bo
plinio	pli-n#i-o
notório	no-t#ó-rio
encélado	en-c#é-la-do
egeu	e-g#eu
centimano	cen-ti-m#a-no
chamei-me	cha-m#ei§-me
adamastor	a-da-mas-t#or
peleu	pe-l#eu
deusas	d#eu-sas
desprezei	des-pre-z#ei
amar	a-m#ar
senti	sen-t#i
sinto	s#in-to
alcançá-la	al-can-ç#á-§l#a
tomá-la	to-m#á§-la
sustente	sus-t#en-te
livrarmos	li-vr#ar-mos
buscarei	bus-ca-r#ei
escuse	es-c#u-se
mensageira	men-sa-g#ei-ra
pude	p#u-de
encheram-me	en-ch#e-ram§-me
abondanças	a-bon-d#an-ças
desistindo	de-sis-t#in-do
prometida	pro-me-t#i-da
despida	des-p#i-da
doudo	d#ou-do
corri	co-rr#i
beijar	bei-j#ar
nojo	n#o-jo
amava	a-m#a-va
achei	a-ch#ei
fiquei	fi-qu#ei
agrada	a-gr#a-da
custava	cus-t#a-va
ter-me	t#er§-me
parto	p#ar-to
risse	r#i-sse
segurar-se	se-gu-r#ar§-se
sotopostos	so-to-p#os-tos
valem	v#a-lem
desgostos	des-g#os-tos
comecei	co-me-c#ei
atrevimentos	a-tre-vi-m#en-tos
converte-se-me	con-v#er-te§-se
penedos	pe-n#e-dos
converteram	con-ver-t#e-ram
d'ante	da#n-te
desfez-se	des-f#ez§-se
sonoro	so-n#o-ro
bramido	bra-m#i-do
soou	so-#ou
anjos	#an-jos
pedi	pe-d#i
removesse	re-mo-v#e-sse
flégon	fl#é-gon
piróis	pi-r#óis
radiante	ra-di-#an-te
navegámos	na-ve-g#á-mos
possuía	po-ssu-#í-a
etiopes	e-ti-#o-pes
bailos	b#ai-los
apacentavam	a-pa-cen-t#a-vam
sentadas	sen-t#a-das
cantigas	can-t#i-gas
pastoris	pas-to-r#is
rima	r#i-ma
cantam	c#an-tam
concertadas	con-cer-t#a-das
rústicas	r#ús-ti-cas
avenas	a-v#e-nas
títiro	t#í-ti-ro
camenas	ca-m#e-nas
